temp_category,temp_feel,temp
Mild,12.88,9.02
Mild,11.365,8.2
Mild,12.88,8.2
Cold,9.85,6.56
Cold,9.85,6.56
Mild,11.365,9.84
Mild,11.365,9.02
Cold,9.85,8.2
Cold,9.09,7.38
Cold,9.09,8.2
Cold,9.85,
Cold,9.85,9.02
Mild,11.365,10.66
Mild,11.365,10.66
Mild,12.88,11.48
Mild,14.395,12.3
Mild,14.395,12.3
Mild,15.91,12.3
Mild,11.365,9.84
Mild,12.12,9.84
Mild,12.88,9.84
Mild,11.365,9.02
Cold,9.85,8.2
Cold,9.85,7.38
Mild,12.88,8.2
Mild,12.12,7.38
Mild,11.365,6.56
Mild,11.365,6.56
Cold,9.85,6.56
Cold,9.09,5.74
Cold,8.335,5.74
Mild,11.365,
Mild,11.365,6.56
Mild,12.12,
Mild,12.88,8.2
Mild,12.88,9.02
Mild,14.395,10.66
Mild,13.635,10.66
Mild,13.635,11.48
Mild,13.635,11.48
Mild,12.88,10.66
Mild,11.365,9.02
Mild,11.365,9.02
Mild,12.88,9.02
Mild,10.605,
Mild,10.605,9.02
Mild,10.605,9.02
Cold,9.85,
Cold,9.85,8.2
Cold,9.85,8.2
Cold,9.85,8.2
Mild,10.605,8.2
Mild,13.635,
Mild,12.88,8.2
Mild,10.605,8.2
Cold,9.85,8.2
Cold,9.09,8.2
Cold,9.85,
,,8.2
Cold,9.85,
Cold,9.09,8.2
Cold,9.85,8.2
Mild,10.605,8.2
Mild,10.605,
Mild,12.88,8.2
Mild,11.365,8.2
Cold,9.85,6.56
Mild,10.605,7.38
Cold,9.85,7.38
Cold,9.85,7.38
Cold,9.85,7.38
Cold,9.85,7.38
Mild,10.605,7.38
Mild,12.12,7.38
Cold,9.85,7.38
Cold,9.85,7.38
Cold,8.335,6.56
Cold,8.335,6.56
Cold,9.09,6.56
Cold,9.09,6.56
Cold,9.09,6.56
Cold,9.85,
Cold,9.09,8.2
Cold,9.09,8.2
Cold,9.09,8.2
Cold,8.335,8.2
Cold,8.335,8.2
Cold,6.82,7.38
Cold,6.06,6.56
Cold,6.06,5.74
Cold,6.06,5.74
Cold,6.06,4.92
Cold,5.305,4.92
Cold,5.305,
Cold,3.03,4.1
Cold,3.79,4.1
Cold,3.03,4.1
Cold,3.03,4.1
Cold,3.79,
Cold,4.545,
Cold,4.545,
Cold,4.545,4.1
Cold,4.545,3.28
Cold,4.545,4.1
Cold,3.79,4.92
Cold,5.305,5.74
Cold,6.06,6.56
Cold,6.82,
Cold,8.335,8.2
Cold,9.09,9.02
Cold,9.85,9.02
Cold,8.335,8.2
Cold,7.575,7.38
Cold,6.82,6.56
Cold,6.82,6.56
Cold,6.06,
Cold,5.305,5.74
Cold,6.06,5.74
Cold,6.82,4.92
Cold,6.06,4.92
Cold,6.06,
Cold,6.06,4.92
Cold,6.06,4.92
Cold,6.06,4.1
Cold,5.305,4.1
Cold,6.06,4.92
Cold,6.06,4.92
Cold,6.06,4.92
Cold,6.06,5.74
Cold,6.06,5.74
Cold,6.82,6.56
Cold,9.09,8.2
Cold,9.09,8.2
Cold,9.85,
Cold,9.85,8.2
Mild,10.605,8.2
Mild,11.365,8.2
Cold,9.85,8.2
Cold,8.335,6.56
Cold,8.335,6.56
Cold,6.82,5.74
Cold,7.575,5.74
Cold,7.575,5.74
Cold,8.335,5.74
Cold,7.575,5.74
Cold,7.575,6.56
Cold,9.09,6.56
Cold,9.09,6.56
Mild,11.365,
Mild,10.605,7.38
Cold,9.85,7.38
Mild,10.605,8.2
Mild,10.605,8.2
Mild,11.365,8.2
Mild,11.365,8.2
Mild,11.365,8.2
Cold,9.85,6.56
Cold,7.575,6.56
Cold,7.575,6.56
Cold,9.09,6.56
Mild,11.365,6.56
Cold,7.575,6.56
Cold,9.85,6.56
Cold,9.09,6.56
Cold,9.85,6.56
Cold,9.85,6.56
Cold,9.09,6.56
Cold,7.575,5.74
Cold,7.575,5.74
Cold,7.575,4.92
Cold,7.575,
Cold,8.335,6.56
Cold,6.82,6.56
Cold,9.09,7.38
Cold,9.09,8.2
Cold,7.575,8.2
Cold,9.85,9.02
Cold,9.09,
Cold,8.335,8.2
Cold,9.85,9.02
Cold,9.09,
Cold,7.575,8.2
Cold,7.575,7.38
Cold,6.82,6.56
Cold,6.82,6.56
Cold,6.06,6.56
Cold,5.305,
Cold,6.06,5.74
Cold,6.06,5.74
Cold,6.06,
Cold,6.06,5.74
Cold,6.06,5.74
Cold,6.06,5.74
Cold,7.575,
Cold,7.575,4.92
Cold,6.82,5.74
Cold,6.06,5.74
Cold,6.82,6.56
Cold,8.335,8.2
,,8.2
Cold,9.85,9.02
Cold,9.85,9.02
Mild,10.605,
Mild,10.605,9.84
Cold,9.09,8.2
Cold,9.09,8.2
Cold,7.575,6.56
Cold,7.575,6.56
Cold,6.06,
Cold,6.06,5.74
Cold,6.82,4.92
Cold,6.82,4.92
Cold,6.06,4.1
,,4.1
Cold,6.82,4.1
Cold,6.82,4.1
Cold,9.09,
Cold,6.06,4.1
Cold,8.335,4.92
Cold,7.575,5.74
Cold,9.09,7.38
Cold,8.335,7.38
Cold,9.85,8.2
Cold,9.85,9.02
Mild,10.605,9.02
Mild,12.12,9.84
Mild,12.12,9.02
Mild,11.365,9.02
Mild,12.88,8.2
Cold,9.85,6.56
Mild,12.12,7.38
Mild,11.365,6.56
Mild,11.365,
Mild,12.12,7.38
Mild,12.12,
Cold,9.85,6.56
Cold,9.85,6.56
Mild,11.365,6.56
Mild,11.365,6.56
Mild,11.365,6.56
Cold,8.335,5.74
Mild,10.605,5.74
Cold,7.575,
Cold,9.09,6.56
Cold,9.85,7.38
Cold,9.85,8.2
Mild,11.365,9.84
Mild,12.88,11.48
Mild,14.395,
Mild,15.91,13.12
Mild,16.665,13.94
Mild,15.15,13.12
Mild,14.395,12.3
Mild,15.15,13.12
Mild,15.15,13.12
Mild,15.15,13.12
Mild,15.91,
Mild,14.395,12.3
Mild,15.15,10.66
Mild,13.635,10.66
Mild,14.395,10.66
Mild,13.635,9.02
Mild,12.88,10.66
Mild,12.88,10.66
Mild,12.88,10.66
Mild,10.605,9.84
Mild,10.605,9.02
Mild,10.605,9.02
Mild,10.605,9.02
Mild,11.365,9.84
Mild,10.605,
Mild,11.365,10.66
Mild,13.635,11.48
Mild,12.12,10.66
Mild,11.365,9.84
Mild,10.605,
Mild,10.605,
Cold,9.85,7.38
Cold,9.85,7.38
Cold,9.85,7.38
Mild,10.605,8.2
Mild,11.365,8.2
Cold,9.85,8.2
Cold,9.85,
Cold,8.335,7.38
Cold,9.09,
Cold,9.85,7.38
Cold,9.85,7.38
Cold,9.09,7.38
Cold,9.09,6.56
Cold,7.575,
Cold,7.575,6.56
Cold,7.575,6.56
Cold,7.575,6.56
Cold,9.85,7.38
Cold,9.85,7.38
Mild,10.605,7.38
Mild,10.605,8.2
Mild,10.605,8.2
Cold,9.85,
Cold,8.335,7.38
Cold,9.09,7.38
Cold,7.575,
Cold,7.575,6.56
Cold,6.06,5.74
Cold,6.82,
Cold,9.09,
Cold,9.85,8.2
Mild,11.365,9.02
Mild,11.365,
Mild,11.365,
Mild,11.365,9.02
Mild,11.365,9.02
Mild,11.365,9.02
Mild,13.635,9.02
Mild,12.12,9.02
Mild,12.88,9.02
Mild,13.635,9.02
Mild,13.635,9.02
Mild,11.365,
Mild,11.365,9.02
Mild,11.365,9.02
Mild,12.88,9.02
Mild,12.88,9.02
Mild,12.88,9.84
Mild,12.88,
Mild,12.88,9.84
Mild,13.635,10.66
Mild,15.15,11.48
Mild,15.91,12.3
,,16.4
Mild,20.455,16.4
Mild,20.455,
Mild,19.695,15.58
Mild,16.665,14.76
Mild,15.91,13.94
Mild,14.395,13.12
Mild,15.15,13.12
Mild,14.395,13.12
Mild,15.15,12.3
Mild,13.635,12.3
Cold,9.09,6.56
Cold,9.09,6.56
Mild,11.365,6.56
Mild,11.365,6.56
Mild,10.605,5.74
Mild,10.605,5.74
Mild,11.365,6.56
Mild,11.365,6.56
Mild,11.365,6.56
Mild,11.365,6.56
Mild,12.12,
Mild,12.88,8.2
Mild,12.88,8.2
Mild,12.88,9.02
Mild,14.395,9.84
Mild,12.12,9.84
Mild,14.395,9.84
Mild,12.88,9.84
Mild,12.12,9.84
Mild,11.365,9.02
Mild,11.365,
Mild,12.88,9.02
Cold,9.85,8.2
Mild,12.12,9.02
Mild,11.365,9.02
Mild,11.365,9.02
Mild,11.365,
Mild,10.605,9.02
Mild,12.12,9.02
Mild,12.12,9.02
Mild,10.605,9.02
Mild,10.605,9.02
Mild,12.88,9.84
Mild,13.635,9.02
Mild,11.365,9.84
Mild,11.365,9.84
Mild,16.665,13.94
Mild,19.695,15.58
Mild,19.695,15.58
Mild,16.665,14.76
Mild,15.91,
Mild,14.395,13.94
Mild,12.12,11.48
Cold,9.85,9.84
Cold,9.85,9.02
Mild,10.605,9.02
Cold,8.335,8.2
Cold,8.335,8.2
Cold,7.575,
Cold,8.335,7.38
Cold,8.335,7.38
Cold,6.82,6.56
Cold,6.82,
Cold,6.06,
Cold,6.06,5.74
Cold,6.82,6.56
Cold,7.575,7.38
Cold,6.82,
Cold,9.09,8.2
Cold,8.335,8.2
Cold,9.85,9.02
Cold,9.85,9.02
Mild,10.605,9.02
Cold,9.85,
Mild,10.605,
Mild,12.88,8.2
Mild,11.365,8.2
Mild,10.605,7.38
Mild,10.605,7.38
Mild,11.365,8.2
Mild,12.88,
Mild,11.365,6.56
Cold,8.335,5.74
Cold,8.335,5.74
Cold,7.575,5.74
Mild,11.365,6.56
Mild,10.605,5.74
Cold,7.575,5.74
Cold,9.09,6.56
Mild,10.605,8.2
Mild,11.365,9.02
Mild,12.12,9.84
Mild,12.88,10.66
Mild,13.635,
Mild,13.635,11.48
Mild,14.395,12.3
Mild,13.635,10.66
Mild,12.88,
Mild,12.12,9.84
Mild,12.12,9.84
Mild,12.12,9.84
Mild,12.12,
Mild,12.12,
Mild,12.12,9.84
Mild,12.12,9.84
Mild,12.12,9.84
Mild,12.12,9.84
Mild,11.365,9.02
Mild,11.365,8.2
Mild,12.88,8.2
Mild,12.88,9.02
Mild,11.365,8.2
Mild,11.365,8.2
Mild,10.605,8.2
Mild,11.365,9.02
Mild,11.365,9.02
Mild,11.365,
Mild,13.635,9.02
Mild,13.635,9.02
Mild,11.365,9.02
Mild,10.605,9.84
Mild,12.12,
Mild,12.12,11.48
Mild,14.395,12.3
Mild,12.88,10.66
Mild,13.635,
Mild,12.88,10.66
Mild,12.88,10.66
Mild,11.365,10.66
Mild,11.365,10.66
Mild,14.395,10.66
Mild,11.365,10.66
Mild,12.88,10.66
Mild,12.88,
Mild,12.12,9.84
Mild,12.88,9.84
Mild,14.395,
Mild,14.395,12.3
Mild,15.15,13.12
Mild,16.665,
Mild,18.18,13.94
Mild,17.425,13.94
Mild,17.425,
Mild,17.425,13.94
Mild,18.18,13.94
Mild,15.15,12.3
Mild,14.395,11.48
Mild,14.395,
Mild,15.15,10.66
,,10.66
Mild,14.395,9.84
Mild,14.395,9.84
Mild,13.635,9.02
Mild,12.88,8.2
Mild,12.88,8.2
Mild,12.88,8.2
Mild,12.88,8.2
Mild,12.12,7.38
Mild,12.12,7.38
Mild,11.365,6.56
Mild,13.635,9.02
Mild,12.88,9.84
Mild,15.91,12.3
Mild,17.425,13.12
Mild,18.18,14.76
Mild,18.18,14.76
Mild,19.695,
Mild,17.425,14.76
Mild,15.91,
Mild,16.665,13.94
Mild,17.425,13.12
Mild,16.665,13.12
Mild,17.425,13.12
Mild,15.15,
Mild,16.665,
Mild,15.91,11.48
Mild,15.91,11.48
Mild,13.635,10.66
Mild,13.635,11.48
Mild,12.88,10.66
Mild,11.365,10.66
Mild,11.365,10.66
Cold,9.85,
Cold,9.85,
Cold,9.85,
Cold,9.09,9.02
Cold,9.09,9.02
Cold,9.85,9.84
Cold,9.85,9.84
Cold,9.85,9.02
Cold,9.85,9.02
Cold,9.09,9.02
Cold,9.09,9.02
Cold,9.09,8.2
Cold,6.06,6.56
Cold,6.82,6.56
Cold,5.305,5.74
Cold,5.305,4.92
Cold,5.305,4.92
Cold,3.79,4.1
Cold,5.305,
Cold,3.79,3.28
Cold,3.79,2.46
Cold,5.305,2.46
Cold,7.575,2.46
Cold,5.305,2.46
Cold,6.82,4.1
Cold,6.82,4.92
Cold,9.09,5.74
Cold,7.575,
Cold,9.09,7.38
Cold,8.335,7.38
Cold,9.09,8.2
Cold,9.09,8.2
Cold,9.85,8.2
Cold,9.85,8.2
Cold,8.335,7.38
Cold,6.06,5.74
Cold,7.575,5.74
Cold,7.575,
Cold,8.335,6.56
Cold,7.575,6.56
Cold,6.82,5.74
Cold,7.575,5.74
Cold,7.575,5.74
Cold,6.82,5.74
Cold,6.06,4.92
Cold,6.06,4.92
Cold,3.79,4.1
Cold,3.79,4.1
Cold,5.305,4.92
Cold,5.305,4.92
Cold,6.06,5.74
Cold,6.82,6.56
Cold,8.335,7.38
Cold,9.09,
Cold,9.85,8.2
Cold,9.09,8.2
Cold,9.09,7.38
Cold,9.09,6.56
Cold,8.335,5.74
Cold,9.09,5.74
Mild,10.605,5.74
Cold,9.85,4.92
Cold,7.575,4.92
Cold,6.82,4.1
Cold,6.82,4.1
Cold,6.82,4.1
Cold,6.06,3.28
Cold,9.09,4.1
Cold,8.335,3.28
Cold,6.06,4.1
Cold,6.06,4.92
Cold,6.82,5.74
Mild,11.365,9.02
Mild,11.365,9.02
Mild,11.365,9.84
Mild,14.395,12.3
Mild,15.91,13.12
Mild,14.395,12.3
Mild,16.665,12.3
Mild,15.91,11.48
Mild,15.15,
Mild,11.365,9.02
Mild,10.605,8.2
Mild,11.365,8.2
Mild,12.12,7.38
Cold,9.85,6.56
Mild,10.605,5.74
Mild,10.605,5.74
Cold,9.85,4.92
Cold,8.335,4.92
Cold,8.335,4.92
Cold,6.82,
Cold,7.575,
Cold,7.575,5.74
Cold,9.09,6.56
Mild,10.605,9.02
Mild,13.635,12.3
Mild,13.635,12.3
Mild,13.635,12.3
Mild,15.91,13.94
Mild,15.15,13.94
Mild,15.15,
Mild,14.395,13.12
Mild,12.88,11.48
Mild,13.635,11.48
Mild,12.88,10.66
Mild,15.15,10.66
Mild,12.88,9.84
Mild,11.365,9.02
Mild,11.365,8.2
Mild,11.365,8.2
Mild,11.365,
Mild,11.365,8.2
Mild,10.605,8.2
Mild,10.605,8.2
Mild,13.635,9.02
Mild,11.365,
Mild,11.365,9.84
Mild,13.635,
Mild,14.395,13.12
Mild,15.91,14.76
Mild,19.695,15.58
Mild,20.455,16.4
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
,,16.4
Mild,19.695,15.58
Mild,19.695,15.58
Mild,16.665,14.76
Mild,15.91,13.94
Mild,15.15,13.12
,,13.12
Mild,15.15,13.94
Mild,15.15,13.94
Mild,19.695,15.58
Mild,20.455,16.4
Mild,21.97,18.04
Mild,25,
Hot,26.515,22.96
Hot,27.275,23.78
Hot,29.545,24.6
Hot,26.515,22.96
Mild,25,21.32
Mild,22.725,18.86
Mild,20.455,16.4
Mild,19.695,15.58
Mild,15.91,14.76
Mild,15.91,
,,13.94
Mild,14.395,13.12
Mild,13.635,12.3
Mild,12.12,12.3
Mild,11.365,11.48
Cold,9.09,
Cold,9.09,9.02
Cold,9.09,8.2
Cold,9.09,8.2
Cold,9.09,8.2
Cold,9.85,9.02
Mild,10.605,9.84
Mild,12.12,
Mild,13.635,11.48
Mild,15.15,13.12
Mild,15.91,13.94
Mild,16.665,13.94
Mild,15.91,13.94
Mild,15.15,13.12
Mild,15.15,12.3
Mild,14.395,11.48
Mild,13.635,10.66
Mild,14.395,9.84
Mild,14.395,9.84
Mild,12.88,
Mild,12.88,9.02
Mild,11.365,8.2
Cold,9.85,
Cold,9.85,8.2
Cold,9.85,8.2
Cold,9.85,8.2
Cold,9.85,8.2
Mild,11.365,9.02
Mild,10.605,9.84
Mild,11.365,10.66
Mild,15.15,13.94
Mild,19.695,15.58
Mild,21.21,17.22
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,
Mild,20.455,16.4
Mild,15.91,
Mild,19.695,15.58
Mild,17.425,14.76
Mild,16.665,13.94
Mild,19.695,15.58
Mild,16.665,
Mild,15.91,13.94
,,13.94
Mild,16.665,13.94
Mild,15.91,13.12
Mild,16.665,13.12
Mild,15.15,12.3
Mild,16.665,13.12
Mild,16.665,13.12
Mild,17.425,14.76
Mild,19.695,15.58
Mild,21.97,
Mild,23.485,19.68
Hot,25.76,22.14
Hot,31.06,24.6
Hot,30.305,24.6
Hot,26.515,
Hot,27.275,23.78
Hot,25.76,22.14
Mild,23.485,19.68
Mild,23.485,19.68
Mild,25,21.32
Mild,24.24,20.5
Mild,22.725,18.86
Mild,21.97,
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.97,18.04
Mild,21.97,18.04
Mild,24.24,20.5
Hot,31.06,
Hot,31.06,
Hot,31.06,27.06
Hot,31.06,27.06
Hot,31.06,27.06
Hot,31.06,26.24
Hot,31.06,25.42
Hot,31.06,24.6
Hot,27.275,23.78
Hot,25.76,
Mild,25,21.32
Mild,23.485,19.68
Mild,22.725,18.86
Mild,21.97,
Mild,21.21,17.22
Mild,20.455,16.4
Mild,20.455,16.4
Mild,20.455,16.4
Mild,19.695,15.58
Mild,19.695,
Mild,20.455,
Mild,21.21,17.22
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,15.91,14.76
Mild,15.15,13.94
Mild,14.395,13.12
Mild,13.635,13.12
Mild,12.88,12.3
Mild,12.12,11.48
Mild,13.635,12.3
Mild,11.365,10.66
Mild,10.605,9.84
Mild,10.605,9.02
Mild,10.605,9.02
Cold,9.09,8.2
Cold,9.09,
Cold,9.09,
Cold,9.09,8.2
Cold,9.85,9.02
Mild,10.605,9.84
Mild,13.635,11.48
Mild,15.15,12.3
Mild,17.425,13.12
Mild,16.665,13.12
Mild,18.18,13.94
Mild,17.425,13.94
Mild,17.425,13.94
Mild,15.91,13.12
Mild,15.15,
Mild,15.91,12.3
Mild,15.15,10.66
Mild,13.635,9.84
Mild,11.365,9.84
Mild,11.365,9.02
Mild,11.365,9.02
Mild,11.365,9.02
Mild,10.605,9.02
Mild,10.605,8.2
Mild,10.605,9.02
Mild,10.605,9.02
Mild,10.605,9.02
Mild,10.605,9.84
Mild,12.88,
Mild,15.15,13.12
Mild,15.15,13.94
Mild,20.455,16.4
Mild,24.24,20.5
Mild,25,
Hot,25.76,22.14
Hot,25.76,
Mild,24.24,20.5
Mild,22.725,18.86
Mild,20.455,16.4
Mild,16.665,14.76
Mild,14.395,13.94
Mild,12.88,12.3
Mild,10.605,10.66
Cold,9.85,9.84
Cold,9.85,9.84
Cold,8.335,
Cold,8.335,8.2
Cold,6.06,6.56
Cold,6.06,5.74
Cold,6.06,
Cold,4.545,4.92
Cold,6.06,
Cold,6.82,6.56
Cold,9.09,7.38
Mild,11.365,8.2
Mild,11.365,9.02
Mild,12.88,9.02
Mild,12.88,9.84
Mild,14.395,9.84
Mild,15.15,10.66
Mild,15.15,10.66
Mild,10.605,9.84
Cold,9.85,8.2
Mild,11.365,8.2
Mild,10.605,7.38
Mild,12.88,8.2
Mild,10.605,7.38
Cold,9.85,
Cold,9.09,7.38
Cold,9.09,7.38
Cold,8.335,7.38
Cold,9.09,7.38
Cold,9.09,6.56
Cold,9.85,6.56
Cold,9.09,6.56
Cold,9.85,7.38
Mild,11.365,9.02
Mild,11.365,9.84
Mild,13.635,11.48
Mild,15.15,13.12
Mild,15.91,13.94
Mild,16.665,14.76
Mild,16.665,
Mild,17.425,14.76
,,
Mild,15.15,13.94
Mild,15.15,13.12
Mild,14.395,12.3
Mild,14.395,12.3
Mild,14.395,12.3
Mild,15.15,12.3
Mild,14.395,11.48
Mild,15.91,12.3
Mild,14.395,12.3
Mild,14.395,12.3
Mild,15.15,12.3
Mild,15.15,12.3
Mild,14.395,12.3
,,12.3
Mild,13.635,12.3
Mild,15.15,13.12
Mild,16.665,13.94
Mild,20.455,16.4
Mild,21.97,18.04
Mild,22.725,18.86
Mild,23.485,19.68
Mild,22.725,18.86
Mild,23.485,19.68
Mild,23.485,19.68
Mild,23.485,19.68
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.21,
Mild,21.21,17.22
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.97,18.04
Mild,21.97,18.04
Mild,16.665,14.76
,,13.94
Mild,14.395,
Mild,12.88,12.3
Mild,12.12,11.48
Cold,9.09,9.84
Cold,9.85,9.02
Cold,9.85,9.02
Cold,9.09,8.2
Cold,9.09,
Cold,7.575,8.2
Cold,7.575,8.2
Cold,9.09,8.2
Cold,9.09,8.2
Cold,8.335,8.2
Cold,9.09,8.2
Cold,9.09,9.02
Mild,10.605,9.84
Mild,10.605,10.66
Mild,13.635,12.3
Mild,14.395,13.12
Mild,14.395,13.12
Mild,15.15,13.94
Mild,15.15,13.94
Mild,15.15,13.94
Mild,15.15,13.12
Mild,14.395,12.3
Mild,15.15,12.3
Mild,13.635,11.48
Mild,12.88,10.66
Mild,15.91,11.48
Mild,14.395,
Mild,12.12,9.84
Mild,12.12,9.84
Mild,12.88,9.84
Mild,13.635,9.02
Mild,11.365,
Mild,12.88,8.2
Cold,9.85,7.38
Mild,11.365,9.02
Mild,12.88,
Mild,14.395,12.3
Mild,17.425,14.76
Mild,18.94,14.76
Mild,19.695,15.58
Mild,19.695,
Mild,18.94,14.76
Mild,19.695,
Mild,17.425,14.76
Mild,16.665,13.94
Mild,17.425,13.94
Mild,16.665,13.12
Mild,14.395,12.3
Mild,14.395,12.3
Mild,13.635,11.48
Mild,14.395,10.66
Mild,13.635,10.66
Mild,13.635,10.66
Mild,12.88,
Mild,12.88,
Mild,12.12,9.84
Mild,12.88,9.84
Mild,12.12,9.84
Mild,12.12,
Mild,12.12,10.66
Mild,14.395,12.3
Mild,14.395,13.12
Mild,15.15,13.12
Mild,14.395,13.12
Mild,15.15,13.94
Mild,16.665,14.76
Mild,15.15,13.94
Mild,15.15,13.94
Mild,15.91,13.94
Mild,15.15,13.94
Mild,15.91,13.12
Mild,15.15,13.12
Mild,15.91,
Mild,16.665,
Mild,15.91,13.94
Mild,15.91,
Mild,15.91,13.94
Mild,17.425,
Mild,16.665,14.76
Mild,19.695,15.58
Mild,19.695,15.58
Mild,20.455,16.4
Mild,20.455,
Mild,20.455,
Mild,21.21,17.22
Mild,21.21,17.22
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.21,17.22
Mild,21.97,18.04
Mild,21.97,18.04
Mild,21.97,18.04
Mild,16.665,14.76
Mild,17.425,14.76
,,
Mild,17.425,
Mild,17.425,13.94
Mild,17.425,
Mild,17.425,13.94
Mild,16.665,13.12
Mild,14.395,12.3
Mild,12.12,
Mild,12.88,10.66
Mild,13.635,11.48
Mild,14.395,12.3
Mild,15.15,13.12
Mild,15.15,13.12
Mild,15.91,13.94
Mild,16.665,14.76
Mild,16.665,
Mild,15.91,
Mild,15.15,13.94
Mild,15.91,13.94
Mild,15.15,13.12
Mild,13.635,12.3
Mild,15.15,12.3
Mild,14.395,12.3
Mild,15.15,12.3
Mild,14.395,12.3
Mild,13.635,10.66
Mild,11.365,9.84
Mild,11.365,9.84
Mild,11.365,9.84
Mild,11.365,9.84
Mild,11.365,9.02
Mild,10.605,9.02
Mild,11.365,9.84
Mild,12.88,10.66
Mild,14.395,
Mild,15.15,13.12
Mild,15.15,13.94
Mild,15.91,13.94
Mild,16.665,14.76
Mild,20.455,16.4
Mild,21.21,17.22
Mild,22.725,18.86
Mild,22.725,18.86
Mild,21.21,17.22
Mild,21.21,17.22
Mild,20.455,16.4
Mild,19.695,15.58
Mild,18.94,
Mild,19.695,15.58
,,15.58
Mild,17.425,14.76
Mild,16.665,13.94
Mild,16.665,13.94
Mild,17.425,14.76
Mild,18.18,13.94
Mild,17.425,14.76
Mild,20.455,16.4
Mild,20.455,16.4
Mild,21.21,17.22
Mild,21.97,18.04
Mild,22.725,18.86
Mild,22.725,18.86
Mild,22.725,18.86
Mild,23.485,
Mild,22.725,18.86
Mild,21.97,18.04
Mild,20.455,16.4
Mild,16.665,14.76
Mild,15.15,13.12
Mild,14.395,12.3
Mild,13.635,12.3
Mild,12.88,10.66
Mild,13.635,10.66
Mild,14.395,10.66
Mild,14.395,10.66
Mild,13.635,10.66
Mild,12.12,9.84
Mild,13.635,10.66
Mild,15.91,11.48
Mild,15.15,12.3
Mild,15.15,13.12
Mild,15.91,13.94
Mild,16.665,14.76
Mild,19.695,15.58
Mild,19.695,15.58
Mild,19.695,15.58
Mild,19.695,
Mild,20.455,16.4
Mild,19.695,15.58
Mild,18.18,14.76
Mild,17.425,14.76
Mild,15.91,13.94
Mild,16.665,13.94
Mild,16.665,13.12
Mild,17.425,13.12
Mild,17.425,13.12
Mild,15.15,12.3
Mild,15.15,12.3
Mild,12.88,9.84
Mild,11.365,9.84
Mild,11.365,9.02
Mild,12.12,9.84
